Concurso;Jogo;Mandante;Visitante;Data;1;X;2;Odds_1;Odds_X;Odds_2;P(1);P(X);P(2);Top1;Top2;Top3;P(Top1);P(Top2);P(Top3)
1042;14;SPORTING CRISTAL;FLUMINENSE/RJ;Domingo;0;0;1;4,5;3,6;1,8;0,210526316;0,263157895;0,526315789;1;0;0;0,526315789;0,263157895;0,210526316
1041;1;FLAMENGO/RJ;FLUMINENSE/RJ;Domingo;1;0;0;2,25;3,2;2,8;0,398931434;0,280498664;0,320569902;1;0;0;0,398931434;0,320569902;0,280498664
1041;2;FORTALEZA/CE;CEARA/CE;Domingo;1;0;0;2,05;3,25;3,3;0,444053411;0,280095228;0,275851361;1;0;0;0,444053411;0,280095228;0,275851361
1041;3;NAUTICO/PE;PETROLINA/PE;Domingo;1;0;0;1,4;4;7;0,64516129;0,225806452;0,129032258;1;0;0;0,64516129;0,225806452;0,129032258
1041;4;CAXIAS/RS;GREMIO/RS;Domingo;0;1;0;4,75;3,3;1,7;0,191076294;0,27503406;0,533889646;0;1;0;0,533889646;0,27503406;0,191076294
1041;5;CUIABA/MT;LUVERDENSE/MT;Domingo;1;0;0;1,2;6;10;0,757575758;0,151515152;0,090909091;1;0;0;0,757575758;0,151515152;0,090909091
1041;6;AMERICA/MG;ATLETICO/MG;Domingo;0;0;1;3,3;3,2;2,05;0,274649362;0,283232154;0,442118484;1;0;0;0,442118484;0,283232154;0,274649362
1041;7;ASA/AL;CRB/AL;Domingo;0;0;1;2,87;3;2,3;0,31206187;0,298539189;0,389398942;1;0;0;0,389398942;0,31206187;0,298539189
1041;8;TOMBENSE/MG;VILLA NOVA/MG;Domingo;1;0;0;1,95;3,2;3,5;0,461570163;0,281269318;0,257160519;1;0;0;0,461570163;0,281269318;0,257160519
1041;9;NEW CASTLE;MANCHESTER UNITED;Domingo;1;0;0;2,3;3,4;3;0,409309791;0,276886035;0,313804173;1;0;0;0,409309791;0,313804173;0,276886035
1041;10;NAPOLI;MILAN;Domingo;0;0;1;1,83;3,5;4,5;0,518262586;0,270977295;0,210760118;0;0;1;0,518262586;0,270977295;0,210760118
1041;11;AGUA SANTA/SP;PALMEIRAS/SP;Domingo;1;0;0;8;4,2;1,33;0,112110143;0,21354313;0,674346727;0;0;1;0,674346727;0,21354313;0,112110143
1041;12;ATLETICO/GO;GOIAS/GO;Domingo;1;0;0;2,15;3;3,3;0,422264875;0,302623161;0,275111964;1;0;0;0,422264875;0,302623161;0,275111964
1041;13;BAHIA/BA;JACUIPENSE/BA;Domingo;1;0;0;1,4;4;7;0,64516129;0,225806452;0,129032258;1;0;0;0,64516129;0,225806452;0,129032258
1041;14;CASCAVEL/PR;ATHLETICO/PR;Domingo;0;0;1;6,5;3,8;1,44;0,138419508;0,236770211;0,62481028;1;0;0;0,62481028;0,236770211;0,138419508
1040;1;MARROCOS;BRASIL;Domingo;1;0;0;4,75;3,75;1,7;0,19759783;0,250290585;0,552111585;0;0;1;0,552111585;0,250290585;0,19759783
1040;2;GREMIO/RS;YPIRANGA/RS;Domingo;1;0;0;1,2;5,5;15;0,770308123;0,168067227;0,06162465;1;0;0;0,770308123;0,168067227;0,06162465
1040;3;SANTA CRUZ/PE;CENTRAL/PE;Domingo;1;0;0;1,53;3,75;5,5;0,593055855;0,241966789;0,164977356;1;0;0;0,593055855;0,241966789;0,164977356
1040;4;CROACIA;PAIS DE GALES;Domingo;0;1;0;1,4;4,5;8;0,672897196;0,209345794;0,117757009;0;1;0;0,672897196;0,209345794;0,117757009
1040;5;ESPANHA;NORUEGA;Domingo;1;0;0;1,4;4,75;8;0,680393912;0,200537153;0,119068935;1;0;0;0,680393912;0,200537153;0,119068935
1040;6;OPERARIO/PR;CASCAVEL/PR;Domingo;1;0;0;1,5;3,8;5;0,590062112;0,232919255;0,177018634;1;0;0;0,590062112;0,232919255;0,177018634
1040;7;PATROCINENSE/MG;CALDENSE/MG;Domingo;1;0;0;2,8;2,8;2,5;0,320512821;0,320512821;0,358974359;0;1;0;0,358974359;0,320512821;0,320512821
1040;8;INGLATERRA;UCRANIA;Domingo;1;0;0;1,25;6;12;0,761904762;0,158730159;0,079365079;1;0;0;0,761904762;0,158730159;0,079365079
1040;9;AUDAX/RJ;NOVA IGUACU/RJ;Domingo;1;0;0;2,1;3;3,25;0,426229508;0,298360656;0,275409836;1;0;0;0,426229508;0,298360656;0,275409836
1040;10;LUXEMBURGO;PORTUGAL;Domingo;0;0;1;19;8;1,14;0,04989605;0,118503119;0,831600832;1;0;0;0,831600832;0,118503119;0,04989605
1040;11;ATHLETICO/PR;MARINGA/PR;Domingo;1;0;0;1,4;4,33;6;0,642401464;0,207704861;0,149893675;1;0;0;0,642401464;0,207704861;0,149893675
1040;12;SAO BERNARDO/SP;MIRASSOL/SP;Domingo;0;1;0;1,9;3,1;3,75;0,471793831;0,289163961;0,239042208;0;1;0;0,471793831;0,289163961;0,239042208
1040;13;VILLA NOVA/MG;TOMBENSE/MG;Domingo;0;0;1;3,2;2,9;2,2;0,281057269;0,310132159;0,408810573;1;0;0;0,408810573;0,310132159;0,281057269
1040;14;INTERNACIONAL/RS;CAXIAS/RS;Domingo;0;1;0;1,4;4;7;0,64516129;0,225806452;0,129032258;0;1;0;0,64516129;0,225806452;0,129032258
1039;1;VASCO DA GAMA/RJ;FLAMENGO/RJ;Domingo;0;0;1;3,75;3,4;1,83;0,240840736;0,265633165;0,493526099;1;0;0;0,493526099;0,265633165;0,240840736
1039;2;BAHIA/BA;ITABUNA/BA;Domingo;1;0;0;1,22;4,75;11;0,731127125;0,18778423;0,081088645;1;0;0;0,731127125;0,18778423;0,081088645
1039;3;FLUMINENSE/RJ;VOLTA REDONDA/RJ;Domingo;1;0;0;1,22;5;12;0,743126084;0,181322764;0,075551152;1;0;0;0,743126084;0,181322764;0,075551152
1039;4;ATLETICO/MG;ATHLETIC CLUB/MG;Domingo;1;0;0;1,18;5,25;13;0,760149245;0,170852592;0,068998162;1;0;0;0,760149245;0,170852592;0,068998162
1039;5;CAXIAS/RS;INTERNACIONAL/RS;Domingo;0;1;0;4,2;3,1;1,8;0,213302752;0,288990826;0,497706422;0;1;0;0,497706422;0,288990826;0,213302752
1039;6;SPORT/PE;SANTA CRUZ/PE;Domingo;0;1;0;1,36;4;7,5;0,657318142;0,223488168;0,11919369;0;1;0;0,657318142;0,223488168;0,11919369
1039;7;PORTUGUESA/RJ;BOTAFOGO/RJ;Domingo;0;1;0;5;3,4;1,61;0,179334294;0,263726903;0,556938802;0;1;0;0,556938802;0,263726903;0,179334294
1039;8;PSG;RENNES;Domingo;0;0;1;1,45;4,75;6,5;0,654304636;0,199735099;0,145960265;0;0;1;0,654304636;0,199735099;0,145960265
1039;9;LAZIO;ROMA;Domingo;1;0;0;2,75;3;2,75;0,342857143;0,314285714;0,342857143;1;0;0;0,342857143;0,342857143;0,314285714
1039;10;YPIRANGA/RS;GREMIO/RS;Domingo;1;0;0;5;3,75;1,57;0,181223548;0,241631397;0,577145056;0;0;1;0,577145056;0,241631397;0,181223548
1039;11;ARSENAL;CRYSTAL PALACE;Domingo;1;0;0;1,25;5,75;12;0,756682659;0,16449623;0,07882111;1;0;0;0,756682659;0,16449623;0,07882111
1039;12;BARCELONA;REAL MADRID;Domingo;1;0;0;2,2;3,5;3,2;0,431765613;0,271395528;0,296838859;1;0;0;0,431765613;0,296838859;0,271395528
1039;13;AMERICA/MG;CRUZEIRO/MG;Domingo;1;0;0;2,75;2,8;2,7;0,333259863;0,327308794;0,339431342;0;1;0;0,339431342;0,333259863;0,327308794
1039;14;INTER DE MILAO;JUVENTUS;Domingo;0;0;1;2;3,4;3,8;0,472913616;0,27818448;0,248901903;0;0;1;0,472913616;0,27818448;0,248901903
1038;1;PALMEIRAS/SP;SAO BERNARDO/SP;Domingo;1;0;0;1,33;4,33;8,5;0,683232812;0,209861349;0,10690584;1;0;0;0,683232812;0,209861349;0,10690584
1038;2;ITABUNA/BA;BAHIA/BA;Domingo;1;0;0;5;3,6;1,57;0,17941718;0,249190528;0,571392293;0;0;1;0,571392293;0,249190528;0,17941718
1038;3;IGUATU/CE;CEARA/CE;Domingo;0;1;0;5,5;3,6;1,53;0,163330665;0,24953296;0,587136376;0;1;0;0,587136376;0,24953296;0,163330665
1038;4;INTERNACIONAL/RS;ESPORTIVO/RS;Domingo;1;0;0;1,2;5,5;13;0,763073639;0,166488794;0,070437567;1;0;0;0,763073639;0,166488794;0,070437567
1038;5;JUVENTUDE/RS;BRASIL PELOTAS/RS;Domingo;1;0;0;1,65;3,2;5;0,541821876;0,279376905;0,178801219;1;0;0;0,541821876;0,279376905;0,178801219
1038;6;YPIRANGA/RS;GREMIO/RS;Domingo;0;1;0;2,2;3,1;3;0,409330986;0,290492958;0,300176056;0;0;1;0,409330986;0,300176056;0,290492958
1038;7;AVAI/SC;CRICIUMA/SC;Domingo;0;1;0;2,25;3;3;0,4;0,3;0,3;0;1;0;0,4;0,3;0,3
1038;8;BRUSQUE/SC;FIGUEIRENSE/SC;Domingo;1;0;0;2,3;2,8;3;0,386384545;0,317387305;0,296228151;1;0;0;0,386384545;0,317387305;0,296228151
1038;9;CRUZEIRO/MG;AMERICA/MG;Domingo;0;0;1;2,1;3,2;3,1;0,428509719;0,281209503;0,290280778;0;1;0;0,428509719;0,290280778;0,281209503
1038;10;SPORT/PE;SANTA CRUZ/PE;Domingo;1;0;0;1,36;3,8;9,5;0,666199158;0,238429173;0,095371669;1;0;0;0,666199158;0,238429173;0,095371669
1038;11;CORITIBA/PR;CASCAVEL/PR;Domingo;0;1;0;1,36;4;7,5;0,657318142;0,223488168;0,11919369;0;1;0;0,657318142;0,223488168;0,11919369
1038;12;ATHLETIC CLUB/MG;ATLETICO/MG;Domingo;1;0;0;6,5;3,75;1,4;0,135571336;0,234990316;0,629438347;0;0;1;0,629438347;0,234990316;0,135571336
1038;13;CORINTHIANS/SP;ITUANO/SP;Domingo;0;1;0;1,25;5;9,5;0,723809524;0,180952381;0,095238095;0;1;0;0,723809524;0,180952381;0,095238095
1038;14;BRAGANTINO/SP;BOTAFOGO/SP;Domingo;1;0;0;1,36;4,2;7,5;0,664388762;0,215135409;0,120475829;1;0;0;0,664388762;0,215135409;0,120475829
1037;1;FLAMENGO/RJ;VASCO DA GAMA/RJ;Domingo;0;0;1;1,85;3,3;3,6;0,48204504;0,270237371;0,24771759;0;0;1;0,48204504;0,270237371;0,24771759
1037;2;BANGU/RJ;FLUMINENSE/RJ;Domingo;0;0;1;10;4,2;1,3;0,090307641;0,215018194;0,694674165;1;0;0;0,694674165;0,215018194;0,090307641
1037;3;CRUZEIRO/MG;DEMOCRATA SL/MG;Domingo;0;1;0;1,18;6;13;0,776737702;0,152758415;0,070503884;0;1;0;0,776737702;0,152758415;0,070503884
1037;4;CHAPECOENSE/SC;BRUSQUE/SC;Domingo;0;1;0;2,2;2,8;3,5;0,414201183;0,325443787;0,26035503;0;1;0;0,414201183;0,325443787;0,26035503
1037;5;NAUTICO/PE;SPORT/PE;Domingo;0;0;1;3,1;2,87;2,25;0,289191428;0,312367048;0,398441524;1;0;0;0,398441524;0,312367048;0,289191428
1037;6;CSA/AL;CRB/AL;Domingo;0;1;0;2,87;2,87;2,4;0,312907432;0,312907432;0,374185137;0;1;0;0,374185137;0,312907432;0,312907432
1037;7;BAHIA/BA;VITORIA/BA;Domingo;0;1;0;1,67;3,5;4,84;0,548791945;0,261852157;0,189355898;0;1;0;0,548791945;0,261852157;0,189355898
1037;8;BOTAFOGO/SP;SAO PAULO/SP;Domingo;0;0;1;4,33;3,3;1,75;0,208924986;0,274134906;0,516940108;1;0;0;0,516940108;0,274134906;0,208924986
1037;9;CORINTHIANS/SP;SANTO ANDRE/SP;Domingo;1;0;0;1,4;4;7;0,64516129;0,225806452;0,129032258;1;0;0;0,64516129;0,225806452;0,129032258
1037;10;GUARANI/SP;PALMEIRAS/SP;Domingo;0;1;0;8;4,2;1,36;0,113802996;0,216767612;0,669429391;0;1;0;0,669429391;0,216767612;0,113802996
1037;11;ITUANO/SP;SANTOS/SP;Domingo;1;0;0;3,25;3,25;2,1;0,281879195;0,281879195;0,436241611;0;1;0;0,436241611;0,281879195;0,281879195
1037;12;RESENDE/RJ;BOTAFOGO/RJ;Domingo;0;0;1;7,5;4,5;1,33;0,12039831;0,20066385;0,678937839;1;0;0;0,678937839;0,20066385;0,12039831
1037;13;CEARA/CE;FORTALEZA/CE;Domingo;1;0;0;2,61;3,07;2,8;0,359414133;0,30556055;0,335025317;1;0;0;0,359414133;0,335025317;0,30556055
1037;14;GREMIO/RS;INTERNACIONAL/RS;Domingo;1;0;0;1,9;3,1;3,75;0,471793831;0,289163961;0,239042208;1;0;0;0,471793831;0,289163961;0,239042208
1036;1;BOTAFOGO/RJ;FLAMENGO/RJ;Domingo;0;0;1;2,05;3;3,4;0,437392796;0,298885077;0,263722127;0;0;1;0,437392796;0,298885077;0,263722127
1036;2;BRAGANTINO/SP;ITUANO/SP;Domingo;1;0;0;1,5;3,8;6;0,608;0,24;0,152;1;0;0;0,608;0,24;0,152
1036;3;FLUMINENSE/RJ;PORTUGUESA/RJ;Domingo;1;0;0;1,28;4,33;11;0,708227513;0,209360558;0,082411929;1;0;0;0,708227513;0,209360558;0,082411929
1036;4;GOIANIA/GO;GOIAS/GO;Domingo;0;0;1;9,5;3,4;1,4;0,09451946;0,264098491;0,641382049;1;0;0;0,641382049;0,264098491;0,09451946
1036;5;ATLETICO/MG;AMERICA/MG;Domingo;0;1;0;2;3,3;3,4;0,455727051;0,276198213;0,268074736;0;1;0;0,455727051;0,276198213;0,268074736
1036;6;CRICIUMA/SC;FIGUEIRENSE/SC;Domingo;1;0;0;1,9;3;3,8;0,46875;0,296875;0,234375;1;0;0;0,46875;0,296875;0,234375
1036;7;SAO PAULO/SP;SAO BERNARDO/SP;Domingo;0;0;1;1,53;3,8;6;0,60327036;0,242895698;0,153833942;0;0;1;0,60327036;0,242895698;0,153833942
1036;8;AIMORE/RS;INTERNACIONAL/RS;Domingo;0;0;1;8;4,33;1,36;0,114548482;0,211636918;0,6738146;1;0;0;0,6738146;0,211636918;0,114548482
1036;9;TOTTENHAM;CHELSEA;Domingo;1;0;0;2,5;3,2;3;0,38247012;0,298804781;0,3187251;1;0;0;0,38247012;0,3187251;0,298804781
1036;10;SANTOS/SP;CORINTHIANS/SP;Domingo;0;1;0;2,8;3;2,4;0,322580645;0,301075269;0,376344086;0;0;1;0,376344086;0,322580645;0,301075269
1036;11;OPERARIO/PR;CORITIBA/PR;Domingo;1;0;0;2,6;2,9;2,6;0,345238095;0,30952381;0,345238095;1;0;0;0,345238095;0,345238095;0,30952381
1036;12;OLYMP DE MARSELHA;PSG;Domingo;0;0;1;2,62;3,5;2,55;0,36022764;0,269656119;0,370116242;1;0;0;0,370116242;0,36022764;0,269656119
1036;13;PALMEIRAS/SP;FERROVIARI/SP;Domingo;1;0;0;1,16;6;13;0,779688125;0,150739704;0,069572171;1;0;0;0,779688125;0,150739704;0,069572171
1036;14;FORTALEZA/CE;NAUTICO/PE;Domingo;1;0;0;1,4;4,2;7;0,652173913;0,217391304;0,130434783;1;0;0;0,652173913;0,217391304;0,130434783
1035;1;INDEP. DEL VALLE;FLAMENGO/RJ;Domingo;1;0;0;3,02;3,42;2,31;0,313440297;0,276780613;0,40977909;0;1;0;0,40977909;0,313440297;0,276780613
1035;2;SAO LUIZ/RS;GREMIO/RS;Domingo;0;1;0;5,05;3,5;1,7;0,184725241;0,266532133;0,548742627;0;1;0;0,548742627;0,266532133;0,184725241
1035;3;ATLETICO/MG;PATROCINENSE/MG;Domingo;1;0;0;1,32;4,7;9,25;0,702467321;0,197288694;0,100243985;1;0;0;0,702467321;0,197288694;0,100243985
1035;4;VITORIA/BA;ABC/RN;Domingo;0;1;0;2,2;3,13;3,65;0,433723733;0,304853742;0,261422524;0;1;0;0,433723733;0,304853742;0,261422524
1035;5;JOINVILLE/SC;CHAPECOENSE/SC;Domingo;0;1;0;2,8;2,89;2,75;0,334779587;0,324353925;0,340866488;0;0;1;0,340866488;0,334779587;0,324353925
1035;6;VILLA NOVA/MG;CRUZEIRO/MG;Domingo;0;0;1;5,5;3,8;1,57;0,168051604;0,243232585;0,588715811;1;0;0;0,588715811;0,243232585;0,168051604
1035;7;SAMP CORREA/MA;NAUTICO/PE;Domingo;1;0;0;2,06;3,18;3,82;0,457233623;0,296195366;0,246571011;1;0;0;0,457233623;0,296195366;0,246571011
1035;8;CASCAVEL/PR;CORITIBA/PR;Domingo;0;1;0;4,96;3,4;1,72;0,18717673;0,273057817;0,539765453;0;1;0;0,539765453;0,273057817;0,18717673
1035;9;SAO BERNARDO/SP;BOTAFOGO/SP;Domingo;1;0;0;2,6;2,75;2,87;0,350707636;0,331578129;0,317714235;1;0;0;0,350707636;0,331578129;0,317714235
1035;10;CORINTHIANS/SP;MIRASSOL/SP;Domingo;1;0;0;1,36;4;8;0,662251656;0,225165563;0,112582781;1;0;0;0,662251656;0,225165563;0,112582781
1035;11;SANTOS/SP;PORT DESPORT/SP;Domingo;1;0;0;1,52;3,82;7,35;0,623166147;0,247961399;0,128872455;1;0;0;0,623166147;0,247961399;0,128872455
1035;12;FRANKFURT;NAPOLI;Domingo;0;0;1;3,1;3,5;2,2;0,30350808;0,268821443;0,427670477;1;0;0;0,427670477;0,30350808;0,268821443
1035;13;LIVERPOOL;REAL MADRID;Domingo;0;0;1;2,37;3,5;2,8;0,396263798;0,268327201;0,335409001;0;1;0;0,396263798;0,335409001;0,268327201
1035;14;SAO BENTO/SP;SAO PAULO/SP;Domingo;0;0;1;4,28;3;1,87;0,212069435;0,302552394;0,485378172;1;0;0;0,485378172;0,302552394;0,212069435
1034;1;FLUMINENSE/RJ;VASCO DA GAMA/RJ;Domingo;1;0;0;1,95;3,15;3,95;0,473323823;0,293009986;0,233666191;1;0;0;0,473323823;0,293009986;0,233666191
1034;2;NAUTICO/PE;SPORT/PE;Domingo;0;1;0;4;3,1;2,17;0,241917503;0,312151616;0,445930881;0;1;0;0,445930881;0,312151616;0,241917503
1034;3;LAZIO;ATALANTA BERGAMAS;Domingo;0;0;1;2,3;3,4;3,1;0,413495488;0,279717536;0,306786975;0;1;0;0,413495488;0,306786975;0,279717536
1034;4;BOTAFOGO/RJ;BANGU/RJ;Domingo;1;0;0;1,45;3,6;8,75;0,637555027;0,256792997;0,105651976;1;0;0;0,637555027;0,256792997;0,105651976
1034;5;ATHLETICO/PR;OPERARIO/PR;Domingo;1;0;0;1,61;3,86;5,23;0,579731038;0,241804915;0,178464048;1;0;0;0,579731038;0,241804915;0,178464048
1034;6;SAO BENTO/SP;GUARANI/SP;Domingo;0;0;1;3,2;3,1;2,25;0,289479145;0,298817182;0,411703673;1;0;0;0,411703673;0,298817182;0,289479145
1034;7;AVAI/SC;BRUSQUE/SC;Domingo;0;1;0;2,29;3;3,4;0,410363695;0,313244287;0,276392018;0;1;0;0,410363695;0,313244287;0,276392018
1034;8;BRAGANTINO/SP;MIRASSOL/SP;Domingo;0;1;0;1,7;3,55;4,8;0,54554186;0,261245398;0,193212742;0;1;0;0,54554186;0,261245398;0,193212742
1034;9;BRASIL PELOTAS/RS;INTERNACIONAL/RS;Domingo;0;0;1;7,79;4;1,47;0,121258865;0,23615164;0,642589495;1;0;0;0,642589495;0,23615164;0,121258865
1034;10;JUVENTUS;FIORENTINA;Domingo;1;0;0;1,8;3,6;4,75;0,532212885;0,266106443;0,201680672;1;0;0;0,532212885;0,266106443;0,201680672
1034;11;LYON;LENS;Domingo;1;0;0;2,3;3,5;2,9;0,408122236;0,268194612;0,323683152;1;0;0;0,408122236;0,323683152;0,268194612
1034;12;VILLARREAL;BARCELONA;Domingo;0;0;1;4;4;1,83;0,238903394;0,238903394;0,522193211;1;0;0;0,522193211;0,238903394;0,238903394
1034;13;SAO PAULO/SP;SANTOS/SP;Domingo;1;0;0;1,57;3,95;6,4;0,608723919;0,241948494;0,149327586;1;0;0;0,608723919;0,241948494;0,149327586
1034;14;INTER LIMEIRA/SP;SANTO ANDRE/SP;Domingo;0;0;1;2,22;3,1;3,3;0,418610361;0,299779033;0,281610606;0;0;1;0,418610361;0,299779033;0,281610606
1033;1;PALMEIRAS/SP;SANTOS/SP;Domingo;1;0;0;1,44;3,75;7;0,629043853;0,24155284;0,129403307;1;0;0;0,629043853;0,24155284;0,129403307
1033;2;GUARANI/SP;BRAGANTINO/SP;Domingo;0;0;1;3,3;3;2,1;0,272373541;0,299610895;0,428015564;1;0;0;0,428015564;0,299610895;0,272373541
1033;3;AVAI/SC;FIGUEIRENSE/SC;Domingo;1;0;0;1,72;3,1;4,75;0,521663655;0,289439189;0,188897155;1;0;0;0,521663655;0,289439189;0,188897155
1033;4;AMERICA/MG;CRUZEIRO/MG;Domingo;1;0;0;2,62;3;2,5;0,342309448;0,298950251;0,358740301;0;1;0;0,358740301;0,342309448;0,298950251
1033;5;CEARA/CE;SAMP CORREA/MA;Domingo;1;0;0;1,7;3,4;4,5;0,532544379;0,266272189;0,201183432;1;0;0;0,532544379;0,266272189;0,201183432
1033;6;NAUTICO/PE;CRB/AL;Domingo;0;1;0;2,55;2,87;2,7;0,352989409;0,313631705;0,333378886;0;0;1;0,352989409;0,333378886;0,313631705
1033;7;CASCAVEL/PR;OPERARIO/PR;Domingo;0;0;1;3;3,2;2,2;0,30292599;0,283993115;0,413080895;1;0;0;0,413080895;0,30292599;0,283993115
1033;8;TOMBENSE/MG;CALDENSE/MG;Domingo;1;0;0;1,95;3;3,8;0,462287105;0,300486618;0,237226277;1;0;0;0,462287105;0,300486618;0,237226277
1033;9;TOTTENHAM;MANCHESTER CITY;Domingo;1;0;0;4,33;4,2;1,72;0,219857811;0,226662933;0,553479256;0;0;1;0,553479256;0,226662933;0,219857811
1033;10;CSA/AL;VITORIA/BA;Domingo;1;0;0;2,52;2,9;3,33;0,38084759;0,330943423;0,288208987;1;0;0;0,38084759;0,330943423;0,288208987
1033;11;CORINTHIANS/SP;BOTAFOGO/SP;Domingo;1;0;0;1,33;4,33;8;0,678698013;0,208468443;0,112833545;1;0;0;0,678698013;0,208468443;0,112833545
1033;12;YPIRANGA/RS;JUVENTUDE/RS;Domingo;1;0;0;2,7;2,8;2,6;0,333028362;0,321134492;0,345837145;0;1;0;0,345837145;0,333028362;0,321134492
1033;13;ATHLETICO/PR;CORITIBA/PR;Domingo;0;1;0;1,65;3,5;5,3;0,560931358;0,264439069;0,174629574;0;1;0;0,560931358;0,264439069;0,174629574
1033;14;PORT DESPORT/SP;INTER LIMEIRA/SP;Domingo;0;0;1;2,25;2,87;3,1;0,398441524;0,312367048;0,289191428;0;0;1;0,398441524;0,312367048;0,289191428
1032;1;PALMEIRAS/SP;FLAMENGO/RJ;Domingo;1;0;0;3,3;3,4;2,2;0,288135593;0,279661017;0,43220339;0;1;0;0,43220339;0,288135593;0,279661017
1032;2;OLYMP DE MARSELHA;MONACO;Domingo;0;1;0;2,05;3,6;3,5;0,464002946;0,2642239;0,271773154;0;0;1;0,464002946;0,271773154;0,2642239
1032;3;SANTOS/SP;FERROVIARIA/SP;Domingo;0;1;0;1,61;3,5;5,25;0,566037736;0,260377358;0,173584906;0;1;0;0,566037736;0,260377358;0,173584906
1032;4;BRAGANTINO/SP;SANTO ANDRE/SP;Domingo;0;0;1;1,55;4;5,5;0,599046971;0,232130701;0,168822328;0;0;1;0,599046971;0,232130701;0,168822328
1032;5;BOTAFOGO/SP;GUARANI/SP;Domingo;1;0;0;2,37;2,9;3,1;0,387333046;0,316544593;0,296122361;1;0;0;0,387333046;0,316544593;0,296122361
1032;6;GOIAS/GO;VILA NOVA/GO;Domingo;1;0;0;2,1;2,87;3,5;0,428870293;0,313807531;0,257322176;1;0;0;0,428870293;0,313807531;0,257322176
1032;7;TOMBENSE/MG;ATLETICO/MG;Domingo;0;0;1;6,5;4,5;1,36;0,138430219;0,199954761;0,661615019;1;0;0;0,661615019;0,199954761;0,138430219
1032;8;RESENDE/RJ;PORTUGUESA/RJ;Domingo;0;1;0;2,55;3;2,7;0,357852883;0,30417495;0,337972167;0;0;1;0,357852883;0,337972167;0,30417495
1032;9;INTER LIMEIRA/SP;ITUANO/SP;Domingo;1;0;0;2,55;2,87;2,8;0,357242882;0,317410923;0,325346196;1;0;0;0,357242882;0,325346196;0,317410923
1032;10;SAO BERNARDO/SP;SAO BENTO/SP;Domingo;1;0;0;2;3;3,8;0,456;0,304;0,24;1;0;0;0,456;0,304;0,24
1032;11;NAPOLI;ROMA;Domingo;1;0;0;1,72;3,6;5;0,548914369;0,262259088;0,188826543;1;0;0;0,548914369;0,262259088;0,188826543
1032;12;REAL MADRID;REAL SOCIEDAD;Domingo;0;1;0;1,7;3,8;5;0,559481743;0,250294464;0,190223793;0;1;0;0,559481743;0,250294464;0,190223793
1032;13;FLUMINENSE/RJ;BOTAFOGO/RJ;Domingo;0;0;1;1,85;3,1;4,2;0,490857681;0,292931197;0,216211122;0;0;1;0,490857681;0,292931197;0,216211122
1032;14;SAO PAULO/SP;CORINTHIANS/SP;Domingo;0;0;1;1,95;3;3,8;0,462287105;0,300486618;0,237226277;0;0;1;0,462287105;0,300486618;0,237226277
1031;1;PALMEIRAS/SP;SAO PAULO/SP;Domingo;0;1;0;1,65;3,4;4,5;0,539968237;0,262043409;0,197988354;0;1;0;0,539968237;0,262043409;0,197988354
1031;2;PORT DESPORT/SP;BRAGANTINO/SP;Domingo;1;0;0;3,6;3;1,95;0,247148289;0,296577947;0,456273764;0;0;1;0,456273764;0,296577947;0,247148289
1031;3;CAXIAS/RS;GREMIO/RS;Domingo;0;0;1;7;3,6;1,45;0,128666502;0,250184866;0,621148632;1;0;0;0,621148632;0,250184866;0,128666502
1031;4;VITORIA/BA;SANTA CRUZ/PE;Domingo;0;1;0;1,66;3,8;4;0,540002842;0,235895978;0,224101179;0;1;0;0,540002842;0,235895978;0,224101179
1031;5;INTER LIMEIRA/SP;CORINTHIANS/SP;Domingo;0;1;0;4,75;3,4;1,66;0,190168132;0,265676067;0,5441558;0;1;0;0,5441558;0,265676067;0,190168132
1031;6;INTERNACIONAL/RS;JUVENTUDE/RS;Domingo;0;1;0;1,33;4,2;8;0,674346727;0,21354313;0,112110143;0;1;0;0,674346727;0,21354313;0,112110143
1031;7;SPORT/PE;ABC/RN;Domingo;1;0;0;1,75;3,4;4;0,512241055;0,263653484;0,224105461;1;0;0;0,512241055;0,263653484;0,224105461
1031;8;PORTUGUESA/RJ;BANGU/RJ;Domingo;0;0;1;1,7;3,1;5,5;0,538364383;0,295232081;0,166403536;0;0;1;0,538364383;0,295232081;0,166403536
1031;9;ARSENAL;MANCHESTER UNITED;Domingo;1;0;0;1,8;3,8;4,2;0,5256917;0,249011858;0,225296443;1;0;0;0,5256917;0,249011858;0,225296443
1031;10;VILA NOVA/GO;ATLETICO/GO;Domingo;0;1;0;2,75;2,75;2,62;0,327909887;0,327909887;0,344180225;0;1;0;0,344180225;0,327909887;0,327909887
1031;11;JUVENTUS;ATALANTA BERGAMAS;Domingo;0;1;0;2,2;3,4;3,3;0,43220339;0,279661017;0,288135593;0;0;1;0,43220339;0,288135593;0,279661017
1031;12;MADUREIRA/RJ;FLUMINENSE/RJ;Domingo;0;0;1;15;4,75;1,22;0,060779275;0,191934553;0,747286171;1;0;0;0,747286171;0,191934553;0,060779275
1031;13;FERROVIARIO/CE;CEARA/CE;Domingo;1;0;0;6;4;1,44;0,15;0,225;0,625;0;0;1;0,625;0,225;0,15
1031;14;SAMP CORREA/MA;BAHIA/BA;Domingo;1;0;0;3,4;3;2,05;0,263722127;0,298885077;0,437392796;0;0;1;0,437392796;0,298885077;0,263722127
